21 00 38.31 -16 59 54.0
21 00 48.49 -16 59 11.0
21 00 58.67 -16 58 28.1
21 01 08.84 -16 57 45.1
21 01 19.01 -16 57 02.1
21 01 29.18 -16 56 19.0
21 01 39.35 -16 55 35.9
21 01 49.52 -16 54 52.8
21 01 59.69 -16 54 09.7
21 02 09.85 -16 53 26.5
21 02 20.02 -16 52 43.3
21 02 30.18 -16 52 00.0
21 02 40.34 -16 51 16.8
21 02 50.50 -16 50 33.5
21 03 00.66 -16 49 50.1
21 03 10.82 -16 49 06.8
21 03 20.97 -16 48 23.4
21 03 31.13 -16 47 40.0
21 03 41.28 -16 46 56.5
21 03 51.43 -16 46 13.0
21 04 01.58 -16 45 29.5
21 04 11.73 -16 44 46.0
21 04 21.87 -16 44 02.4
21 04 32.02 -16 43 18.8
21 04 42.16 -16 42 35.1
21 04 52.31 -16 41 51.5
21 05 02.45 -16 41 07.8
21 05 12.59 -16 40 24.1
21 05 22.73 -16 39 40.3
21 05 32.86 -16 38 56.5
21 05 43.00 -16 38 12.7
21 05 53.13 -16 37 28.9
21 06 03.27 -16 36 45.0
21 06 13.40 -16 36 01.1
21 06 23.53 -16 35 17.1
21 06 33.66 -16 34 33.2
21 06 43.79 -16 33 49.2
21 06 53.91 -16 33 05.1
21 07 04.04 -16 32 21.1
21 07 14.16 -16 31 37.0
21 07 24.28 -16 30 52.9
21 07 34.40 -16 30 08.7
21 07 44.52 -16 29 24.5
21 07 54.64 -16 28 40.3
21 08 04.75 -16 27 56.1
21 08 14.87 -16 27 11.8
21 08 24.98 -16 26 27.5
21 08 35.09 -16 25 43.2
21 08 45.20 -16 24 58.8
21 08 55.31 -16 24 14.5
21 09 05.42 -16 23 30.0
21 09 15.53 -16 22 45.6
21 09 25.63 -16 22 01.1
21 09 35.74 -16 21 16.6
